MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),WPSA,WPSA Range,DS54,DS54 Range,DS24,Range DS24,deltaXYZ,distance,
900.282716,-64157.26117,-33105.30461,-18472.56799,0.783922137,-0.420006551,-0.464261225,25573.76014,0,0,0,0,1,68425.73844,60.24218434,150391.6458,
901.282716,-64110.1146,-33130.44757,-18500.3916,0.787630205,-0.418091579,-0.463192216,25573.76014,0,0,0,0,1,68425.73844,60.33914454,150451.985,
902.282716,-64062.74553,-33155.47554,-18528.151,0.791338917,-0.416173411,-0.462120625,25573.76014,0,0,0,0,1,68425.73844,60.43693106,150512.4219,
903.282716,-64015.15392,-33180.38832,-18555.84603,0.79504829,-0.414252033,-0.461046442,25573.76014,0,0,0,0,1,68425.73844,60.53554944,150572.9574,
904.282716,-63967.33972,-33205.18572,-18583.47652,0.798758344,-0.41232743,-0.459969657,25573.76014,0,0,0,0,1,68425.73844,60.63499558,150633.5924,
905.282716,-63919.3029,-33229.86755,-18611.04233,0.802469097,-0.410399587,-0.458890262,25573.76014,0,0,0,0,1,68425.73844,60.73525807,150694.3277,
906.282716,-63871.04342,-33254.4336,-18638.5433,0.806180567,-0.408468488,-0.457808245,25573.76014,0,0,0,0,1,68425.73844,60.83636706,150755.1641,
907.282716,-63822.56122,-33278.8837,-18665.97927,0.809892774,-0.406534118,-0.456723596,25573.76014,0,0,0,0,1,68425.73844,60.93827651,150816.1023,
908.282716,-63773.85627,-33303.21763,-18693.35008,0.813605737,-0.404596463,-0.455636307,25573.76014,0,0,0,0,1,68425.73844,61.04101642,150877.1433,
909.282716,-63724.92852,-33327.43521,-18720.65557,0.817319473,-0.402655506,-0.454546365,25573.76014,0,0,0,0,1,68425.73844,61.14457731,150938.2879,
910.282716,-63675.77792,-33351.53623,-18747.89559,0.821034002,-0.400711232,-0.453453762,25573.76014,0,0,0,0,1,68425.73844,61.2489523,150999.5369,
911.282716,-63626.40442,-33375.52049,-18775.06997,0.824749342,-0.398763626,-0.452358486,25573.76014,0,0,0,0,1,68425.73844,61.35414022,151060.891,
912.282716,-63576.80798,-33399.38779,-18802.17856,0.828465513,-0.396812671,-0.451260527,25573.76014,0,0,0,0,1,68425.73844,61.46014581,151122.3512,
913.282716,-63526.98854,-33423.13794,-18829.22118,0.832182533,-0.394858353,-0.450159876,25573.76014,0,0,0,0,1,68425.73844,61.56696078,151183.9181,
914.282716,-63476.94606,-33446.77073,-18856.19769,0.835900422,-0.392900655,-0.44905652,25573.76014,0,0,0,0,1,68425.73844,61.67458999,151245.5927,
915.282716,-63426.68047,-33470.28595,-18883.10791,0.839619197,-0.390939561,-0.447950451,25573.76014,0,0,0,0,1,68425.73844,61.78301964,151307.3757,
916.282716,-63376.19174,-33493.68341,-18909.95169,0.843338879,-0.388975055,-0.446841656,25573.76014,0,0,0,0,1,68425.73844,61.89226413,151369.268,
917.282716,-63325.47979,-33516.96289,-18936.72885,0.847059486,-0.387007122,-0.445730125,25573.76014,0,0,0,0,1,68425.73844,62.0023137,151431.2703,
918.282716,-63274.54458,-33540.12419,-18963.43925,0.850781037,-0.385035744,-0.444615848,25573.76014,0,0,0,0,1,68425.73844,62.1131611,151493.3835,
919.282716,-63223.38605,-33563.16711,-18990.0827,0.854503551,-0.383060905,-0.443498812,25573.76014,0,0,0,0,1,68425.73844,62.22482246,151555.6083,
920.282716,-63172.00413,-33586.09143,-19016.65905,0.858227047,-0.38108259,-0.442379009,25573.76014,0,0,0,0,1,68425.73844,62.33726986,151617.9456,
921.282716,-63120.39878,-33608.89695,-19043.16813,0.861951545,-0.379100781,-0.441256425,25573.76014,0,0,0,0,1,68425.73844,62.45051822,151680.3961,
922.282716,-63068.56993,-33631.58346,-19069.60976,0.865677064,-0.377115462,-0.44013105,25573.76014,0,0,0,0,1,68425.73844,62.56457896,151742.9607,
923.282716,-63016.51751,-33654.15074,-19095.9838,0.869403622,-0.375126616,-0.439002873,25573.76014,0,0,0,0,1,68425.73844,62.67941183,151805.6401,
924.282716,-62964.24147,-33676.59858,-19122.29005,0.87313124,-0.373134226,-0.437871883,25573.76014,0,0,0,0,1,68425.73844,62.79505259,151868.4351,
925.282716,-62911.74174,-33698.92677,-19148.52836,0.876859936,-0.371138275,-0.436738068,25573.76014,0,0,0,0,1,68425.73844,62.91148252,151931.3466,
926.282716,-62859.01826,-33721.1351,-19174.69856,0.880589729,-0.369138746,-0.435601416,25573.76014,0,0,0,0,1,68425.73844,63.02871292,151994.3753,
927.282716,-62806.07095,-33743.22335,-19200.80048,0.88432064,-0.367135622,-0.434461916,25573.76014,0,0,0,0,1,68425.73844,63.1467126,152057.522,
928.282716,-62752.89976,-33765.1913,-19226.83394,0.888052687,-0.365128886,-0.433319556,25573.76014,0,0,0,0,1,68425.73844,63.26551252,152120.7875,
929.282716,-62699.50461,-33787.03874,-19252.79877,0.891785889,-0.363118521,-0.432174325,25573.76014,0,0,0,0,1,68425.73844,63.38509889,152184.1726,
930.282716,-62645.88543,-33808.76545,-19278.6948,0.895520267,-0.361104508,-0.431026211,25573.76014,0,0,0,0,1,68425.73844,63.50546573,152247.6781,
931.282716,-62592.04215,-33830.37121,-19304.52185,0.89925584,-0.359086831,-0.429875201,25573.76014,0,0,0,0,1,68425.73844,63.62661931,152311.3047,
932.282716,-62537.9747,-33851.8558,-19330.27976,0.902992626,-0.357065471,-0.428721284,25573.76014,0,0,0,0,1,68425.73844,63.74854623,152375.0533,
933.282716,-62483.68301,-33873.21899,-19355.96835,0.906730647,-0.35504041,-0.427564448,25573.76014,0,0,0,0,1,68425.73844,63.87125989,152438.9245,
934.282716,-62429.167,-33894.46057,-19381.58744,0.910469921,-0.353011632,-0.42640468,25573.76014,0,0,0,0,1,68425.73844,63.99475508,152502.9193,
935.282716,-62374.42659,-33915.58032,-19407.13685,0.914210469,-0.350979117,-0.425241968,25573.76014,0,0,0,0,1,68425.73844,64.11901096,152567.0383,
936.282716,-62319.46172,-33936.57799,-19432.61642,0.917952309,-0.348942849,-0.424076301,25573.76014,0,0,0,0,1,68425.73844,64.24406047,152631.2824,
937.282716,-62264.27229,-33957.45338,-19458.02595,0.921695461,-0.346902807,-0.422907665,25573.76014,0,0,0,0,1,68425.73844,64.36987025,152695.6522,
938.282716,-62208.85824,-33978.20625,-19483.36528,0.925439947,-0.344858975,-0.421736048,25573.76014,0,0,0,0,1,68425.73844,64.4964675,152760.1487,
939.282716,-62153.21947,-33998.83638,-19508.63422,0.929185784,-0.342811333,-0.420561437,25573.76014,0,0,0,0,1,68425.73844,64.62382531,152824.7725,
940.282716,-62097.35591,-34019.34354,-19533.83259,0.932932993,-0.340759863,-0.41938382,25573.76014,0,0,0,0,1,68425.73844,64.75194734,152889.5245,
941.282716,-62041.26748,-34039.72749,-19558.96021,0.936681594,-0.338704546,-0.418203183,25573.76014,0,0,0,0,1,68425.73844,64.88085063,152954.4053,
942.282716,-61984.95409,-34059.98801,-19584.01691,0.940431608,-0.336645363,-0.417019515,25573.76014,0,0,0,0,1,68425.73844,65.01050686,153019.4158,
943.282716,-61928.41566,-34080.12486,-19609.00249,0.944183053,-0.334582296,-0.415832801,25573.76014,0,0,0,0,1,68425.73844,65.14093458,153084.5568,
944.282716,-61871.6521,-34100.1378,-19633.91678,0.94793595,-0.332515326,-0.414643029,25573.76014,0,0,0,0,1,68425.73844,65.27213734,153149.8289,
945.282716,-61814.66332,-34120.02662,-19658.7596,0.95169032,-0.330444432,-0.413450186,25573.76014,0,0,0,0,1,68425.73844,65.40409051,153215.233,
946.282716,-61757.44923,-34139.79106,-19683.53075,0.955446181,-0.328369597,-0.412254259,25573.76014,0,0,0,0,1,68425.73844,65.53680039,153280.7698,
947.282716,-61700.00975,-34159.43089,-19708.23005,0.959203556,-0.3262908,-0.411055233,25573.76014,0,0,0,0,1,68425.73844,65.67028474,153346.4401,
948.282716,-61642.34477,-34178.94587,-19732.85731,0.962962462,-0.324208021,-0.409853096,25573.76014,0,0,0,0,1,68425.73844,65.80451345,153412.2446,
949.282716,-61584.45422,-34198.33577,-19757.41235,0.966722922,-0.322121242,-0.408647834,25573.76014,0,0,0,0,1,68425.73844,65.93951401,153478.1841,
950.282716,-61526.33799,-34217.60034,-19781.89499,0.970484956,-0.320030442,-0.407439434,25573.76014,0,0,0,0,1,68425.73844,66.07525898,153544.2594,
951.282716,-61467.99599,-34236.73934,-19806.30502,0.974248583,-0.317935602,-0.406227881,25573.76014,0,0,0,0,1,68425.73844,66.21176147,153610.4711,
952.282716,-61409.42813,-34255.75253,-19830.64227,0.978013824,-0.3158367,-0.405013162,25573.76014,0,0,0,0,1,68425.73844,66.34902638,153676.8202,
953.282716,-61350.6343,-34274.63967,-19854.90654,0.981780701,-0.313733718,-0.403795263,25573.76014,0,0,0,0,1,68425.73844,66.4870324,153743.3072,
954.282716,-61291.61441,-34293.4005,-19879.09764,0.985549232,-0.311626635,-0.402574169,25573.76014,0,0,0,0,1,68425.73844,66.62579241,153809.933,
955.282716,-61232.36836,-34312.03478,-19903.21538,0.98931944,-0.30951543,-0.401349868,25573.76014,0,0,0,0,1,68425.73844,66.76531004,153876.6983,
956.282716,-61172.89604,-34330.54227,-19927.25956,0.993091344,-0.307400083,-0.400122343,25573.76014,0,0,0,0,1,68425.73844,66.90556391,153943.6038,
957.282716,-61113.19736,-34348.92271,-19951.22999,0.996864965,-0.305280573,-0.398891582,25573.76014,0,0,0,0,1,68425.73844,67.04657304,154010.6504,
958.282716,-61053.27221,-34367.17585,-19975.12648,1.000640325,-0.303156879,-0.397657569,25573.76014,0,0,0,0,1,68425.73844,67.18832602,154077.8387,
959.282716,-60993.12049,-34385.30145,-19998.94883,1.004417443,-0.30102898,-0.39642029,25573.76014,0,0,0,0,1,68425.73844,67.33082567,154145.1696,
960.282716,-60932.74209,-34403.29924,-20022.69685,1.008196342,-0.298896855,-0.39517973,25573.76014,0,0,0,0,1,68425.73844,67.47408394,154212.6437,
961.282716,-60872.13689,-34421.16898,-20046.37034,1.011977041,-0.296760483,-0.393935875,25573.76014,0,0,0,0,1,68425.73844,67.61806614,154280.2617,
962.282716,-60811.3048,-34438.91042,-20069.96909,1.015759562,-0.294619842,-0.39268871,25573.76014,0,0,0,0,1,68425.73844,67.76279132,154348.0245,
963.282716,-60750.24571,-34456.52328,-20093.49292,1.019543926,-0.292474911,-0.391438219,25573.76014,0,0,0,0,1,68425.73844,67.90826351,154415.9328,
964.282716,-60688.9595,-34474.00732,-20116.94161,1.023330154,-0.290325668,-0.390184387,25573.76014,0,0,0,0,1,68425.73844,68.05448389,154483.9873,
965.282716,-60627.44605,-34491.36227,-20140.31497,1.027118267,-0.288172091,-0.3889272,25573.76014,0,0,0,0,1,68425.73844,68.2014289,154552.1887,
966.282716,-60565.70527,-34508.58788,-20163.61281,1.030908287,-0.286014159,-0.387666642,25573.76014,0,0,0,0,1,68425.73844,68.34912354,154620.5378,
967.282716,-60503.73702,-34525.68388,-20186.8349,1.034700235,-0.283851849,-0.386402697,25573.76014,0,0,0,0,1,68425.73844,68.49755218,154689.0354,
968.282716,-60441.5412,-34542.65002,-20209.98106,1.038494131,-0.281685138,-0.385135351,25573.76014,0,0,0,0,1,68425.73844,68.64672047,154757.6821,
969.282716,-60379.11768,-34559.48601,-20233.05108,1.042289999,-0.279514005,-0.383864586,25573.76014,0,0,0,0,1,68425.73844,68.7966087,154826.4787,
970.282716,-60316.46636,-34576.19161,-20256.04474,1.046087858,-0.277338427,-0.382590388,25573.76014,0,0,0,0,1,68425.73844,68.94725543,154895.426,
971.282716,-60253.5871,-34592.76654,-20278.96186,1.049887731,-0.275158382,-0.381312741,25573.76014,0,0,0,0,1,68425.73844,69.09861203,154964.5246,
972.282716,-60190.47979,-34609.21052,-20301.8022,1.05368964,-0.272973845,-0.380031627,25573.76014,0,0,0,0,1,68425.73844,69.25072476,155033.7753,
973.282716,-60127.1443,-34625.52331,-20324.56558,1.057493605,-0.270784795,-0.378747033,25573.76014,0,0,0,0,1,68425.73844,69.40354651,155103.1788,
974.282716,-60063.58052,-34641.70461,-20347.25178,1.06129965,-0.268591208,-0.37745894,25573.76014,0,0,0,0,1,68425.73844,69.55712203,155172.736,
975.282716,-59999.7883,-34657.75416,-20369.86058,1.065107795,-0.266393061,-0.376167334,25573.76014,0,0,0,0,1,68425.73844,69.71140924,155242.4474,
976.282716,-59935.76754,-34673.67168,-20392.39179,1.068918062,-0.26419033,-0.374872196,25573.76014,0,0,0,0,1,68425.73844,69.86644426,155312.3138,
977.282716,-59871.51809,-34689.45691,-20414.84518,1.072730474,-0.261982991,-0.373573511,25573.76014,0,0,0,0,1,68425.73844,70.02218646,155382.336,
978.282716,-59807.03984,-34705.10955,-20437.22054,1.076545053,-0.259771021,-0.372271262,25573.76014,0,0,0,0,1,68425.73844,70.17868034,155452.5147,
979.282716,-59742.33264,-34720.62934,-20459.51766,1.08036182,-0.257554397,-0.370965432,25573.76014,0,0,0,0,1,68425.73844,70.33587566,155522.8506,
980.282716,-59677.39638,-34736.01598,-20481.73632,1.084180798,-0.255333093,-0.369656003,25573.76014,0,0,0,0,1,68425.73844,70.49382614,155593.3444,
981.282716,-59612.2309,-34751.26921,-20503.8763,1.08800201,-0.253107085,-0.36834296,25573.76014,0,0,0,0,1,68425.73844,70.652484,155663.9969,
982.282716,-59546.83609,-34766.38874,-20525.9374,1.091825477,-0.250876349,-0.367026284,25573.76014,0,0,0,0,1,68425.73844,70.81187564,155734.8087,
983.282716,-59481.2118,-34781.37428,-20547.91939,1.095651221,-0.248640861,-0.365705959,25573.76014,0,0,0,0,1,68425.73844,70.97198351,155805.7807,
984.282716,-59415.3579,-34796.22555,-20569.82204,1.099479266,-0.246400595,-0.364381966,25573.76014,0,0,0,0,1,68425.73844,71.1328321,155876.9136,
985.282716,-59349.27424,-34810.94226,-20591.64515,1.103309634,-0.244155527,-0.363054288,25573.76014,0,0,0,0,1,68425.73844,71.29438936,155948.2079,
986.282716,-59282.96069,-34825.52412,-20613.38848,1.107142348,-0.241905631,-0.361722907,25573.76014,0,0,0,0,1,68425.73844,71.45667057,156019.6646,
987.282716,-59216.41711,-34839.97083,-20635.05182,1.11097743,-0.239650882,-0.360387805,25573.76014,0,0,0,0,1,68425.73844,71.61968385,156091.2843,
988.282716,-59149.64335,-34854.28212,-20656.63494,1.114814903,-0.237391255,-0.359048965,25573.76014,0,0,0,0,1,68425.73844,71.78340636,156163.0677,
989.282716,-59082.63928,-34868.45769,-20678.13762,1.11865479,-0.235126724,-0.357706368,25573.76014,0,0,0,0,1,68425.73844,71.94786939,156235.0156,
990.282716,-59015.40473,-34882.49723,-20699.55963,1.122497114,-0.232857263,-0.356359996,25573.76014,0,0,0,0,1,68425.73844,72.11304335,156307.1286,
991.282716,-58947.93957,-34896.40046,-20720.90075,1.126341897,-0.230582846,-0.35500983,25573.76014,0,0,0,0,1,68425.73844,72.27893407,156379.4076,
992.282716,-58880.24365,-34910.16707,-20742.16074,1.130189164,-0.228303447,-0.353655852,25573.76014,0,0,0,0,1,68425.73844,72.44554731,156451.8531,
993.282716,-58812.31682,-34923.79677,-20763.33937,1.134038937,-0.226019039,-0.352298042,25573.76014,0,0,0,0,1,68425.73844,72.61288298,156524.466,
994.282716,-58744.15893,-34937.28926,-20784.43642,1.13789124,-0.223729597,-0.350936383,25573.76014,0,0,0,0,1,68425.73844,72.7809428,156597.2469,
995.282716,-58675.76982,-34950.64422,-20805.45166,1.141746095,-0.221435092,-0.349570854,25573.76014,0,0,0,0,1,68425.73844,72.94971145,156670.1966,
996.282716,-58607.14935,-34963.86137,-20826.38485,1.145603527,-0.219135499,-0.348201438,25573.76014,0,0,0,0,1,68425.73844,73.11920703,156743.3158,
997.282716,-58538.29735,-34976.94038,-20847.23575,1.149463558,-0.216830789,-0.346828114,25573.76014,0,0,0,0,1,68425.73844,73.28942268,156816.6053,
998.282716,-58469.21367,-34989.88096,-20868.00414,1.153326213,-0.214520937,-0.345450863,25573.76014,0,0,0,0,1,68425.73844,73.46035575,156890.0656,
999.282716,-58399.89815,-35002.68279,-20888.68978,1.157191515,-0.212205914,-0.344069665,25573.76014,0,0,0,0,1,68425.73844,73.6320043,156963.6976,
1000.282716,-58330.35063,-35015.34556,-20909.29242,1.161059488,-0.209885692,-0.342684502,25573.76014,0,0,0,0,1,68425.73844,73.80436803,157037.502,
1001.282716,-58260.57096,-35027.86897,-20929.81184,1.164930156,-0.207560244,-0.341295351,25573.76014,0,0,0,0,1,68425.73844,73.97746087,157111.4795,
1002.282716,-58190.55896,-35040.25269,-20950.24779,1.168803543,-0.205229541,-0.339902195,25573.76014,0,0,0,0,1,68425.73844,74.15125701,157185.6307,
1003.282716,-58120.31448,-35052.49641,-20970.60002,1.172679673,-0.202893555,-0.338505012,25573.76014,0,0,0,0,1,68425.73844,74.3257905,157259.9565,
1004.282716,-58049.83734,-35064.59981,-20990.86831,1.176558569,-0.200552258,-0.337103782,25573.76014,0,0,0,0,1,68425.73844,74.50101839,157334.4575,
1005.282716,-57979.12739,-35076.56257,-21011.05239,1.180440257,-0.198205622,-0.335698485,25573.76014,0,0,0,0,1,68425.73844,74.67697395,157409.1345,
1006.282716,-57908.18446,-35088.38438,-21031.15204,1.184324761,-0.195853616,-0.334289099,25573.76014,0,0,0,0,1,68425.73844,74.85365978,157483.9882,
1007.282716,-57837.00836,-35100.0649,-21051.167,1.188212104,-0.193496212,-0.332875604,25573.76014,0,0,0,0,1,68425.73844,75.03103609,157559.0192,
1008.282716,-57765.59895,-35111.60381,-21071.09703,1.192102312,-0.19113338,-0.331457979,25573.76014,0,0,0,0,1,68425.73844,75.20915643,157634.2283,
1009.282716,-57693.95603,-35123.00079,-21090.94188,1.19599541,-0.188765092,-0.330036203,25573.76014,0,0,0,0,1,68425.73844,75.38797779,157709.6163,
1010.282716,-57622.07944,-35134.25551,-21110.70129,1.199891421,-0.186391316,-0.328610254,25573.76014,0,0,0,0,1,68425.73844,75.56752633,157785.1839,
1011.282716,-57549.969,-35145.36764,-21130.37503,1.203790371,-0.184012024,-0.327180111,25573.76014,0,0,0,0,1,68425.73844,75.7477787,157860.9316,
1012.282716,-57477.62454,-35156.33685,-21149.96282,1.207692285,-0.181627185,-0.325745753,25573.76014,0,0,0,0,1,68425.73844,75.92876338,157936.8604,
1013.282716,-57405.04587,-35167.16279,-21169.46443,1.211597188,-0.179236769,-0.324307156,25573.76014,0,0,0,0,1,68425.73844,76.11046806,158012.9709,
1014.282716,-57332.23281,-35177.84515,-21188.8796,1.215505104,-0.176840745,-0.3228643,25573.76014,0,0,0,0,1,68425.73844,76.29287286,158089.2637,
1015.282716,-57259.18519,-35188.38357,-21208.20806,1.219416059,-0.174439081,-0.321417162,25573.76014,0,0,0,0,1,68425.73844,76.47600809,158165.7397,
1016.282716,-57185.90282,-35198.77772,-21227.44957,1.223330079,-0.172031748,-0.319965719,25573.76014,0,0,0,0,1,68425.73844,76.65985586,158242.3996,
1017.282716,-57112.38552,-35209.02727,-21246.60386,1.227247189,-0.169618713,-0.31850995,25573.76014,0,0,0,0,1,68425.73844,76.84442477,158319.244,
1018.282716,-57038.6331,-35219.13185,-21265.67068,1.231167414,-0.167199946,-0.317049831,25573.76014,0,0,0,0,1,68425.73844,77.0297134,158396.2737,
1019.282716,-56964.64537,-35229.09114,-21284.64975,1.23509078,-0.164775414,-0.31558534,25573.76014,0,0,0,0,1,68425.73844,77.21572703,158473.4895,
1020.282716,-56890.42214,-35238.90479,-21303.54083,1.239017312,-0.162345085,-0.314116453,25573.76014,0,0,0,0,1,68425.73844,77.4024444,158550.8919,
1021.282716,-56815.96323,-35248.57244,-21322.34364,1.242947038,-0.159908927,-0.312643147,25573.76014,0,0,0,0,1,68425.73844,77.58989997,158628.4818,
1022.282716,-56741.26843,-35258.09374,-21341.05792,1.246879982,-0.157466907,-0.311165398,25573.76014,0,0,0,0,1,68425.73844,77.77806308,158706.2599,
1023.282716,-56666.33756,-35267.46835,-21359.6834,1.250816171,-0.155018994,-0.309683184,25573.76014,0,0,0,0,1,68425.73844,77.96693919,158784.2268,
1024.282716,-56591.17043,-35276.6959,-21378.21981,1.25475563,-0.152565153,-0.30819648,25573.76014,0,0,0,0,1,68425.73844,78.15656265,158862.3834,
1025.282716,-56515.76682,-35285.77605,-21396.66689,1.258698387,-0.150105352,-0.306705262,25573.76014,0,0,0,0,1,68425.73844,78.34688263,158940.7303,
1026.282716,-56440.12655,-35294.70842,-21415.02435,1.262644468,-0.147639557,-0.305209506,25573.76014,0,0,0,0,1,68425.73844,78.53792959,159019.2682,
1027.282716,-56364.24942,-35303.49267,-21433.29193,1.266593898,-0.145167734,-0.303709187,25573.76014,0,0,0,0,0,0,78.72970693,159097.9979,
1028.282716,-56288.13522,-35312.12843,-21451.46936,1.270546706,-0.14268985,-0.302204281,25573.76014,0,0,0,0,0,0,78.92220227,159176.9201,
1029.282716,-56211.78375,-35320.61533,-21469.55636,1.274502917,-0.140205869,-0.300694764,25573.76014,0,0,0,0,0,0,79.11542368,159256.0355,
1030.282716,-56135.1948,-35328.95301,-21487.55264,1.278462558,-0.137715759,-0.299180609,25573.76014,0,0,0,0,0,0,79.30936681,159335.3449,
1031.282716,-56058.36817,-35337.1411,-21505.45794,1.282425657,-0.135219483,-0.297661792,25573.76014,0,0,0,0,0,0,79.50403188,159414.8489,
1032.282716,-55981.30365,-35345.17923,-21523.27196,1.286392241,-0.132717007,-0.296138288,25573.76014,0,0,0,0,0,0,79.69942652,159494.5483,
1033.282716,-55904.00103,-35353.06702,-21540.99444,1.290362336,-0.130208295,-0.29461007,25573.76014,0,0,0,0,0,0,79.89554242,159574.4439,
1034.282716,-55826.4601,-35360.8041,-21558.62508,1.294335971,-0.127693312,-0.293077114,25573.76014,0,0,0,0,0,0,80.09239243,159654.5363,
1035.282716,-55748.68064,-35368.39009,-21576.1636,1.298313172,-0.125172023,-0.291539392,25573.76014,0,0,0,0,0,0,80.28995462,159734.8262,
